Title,PDF URL,DOI,Published Date,Primary Category,Entry ID,Citation Count,Paper ID
query-based keyphrase extraction from long documents,http://arxiv.org/pdf/2205.05391v1,10.32473/flairs.v35i.130737,11/05/2022 11:29,cs.CL,http://arxiv.org/abs/2205.05391v1,1,1927
guido: a hybrid approach to guideline discovery & ordering from natural language texts,http://arxiv.org/pdf/2307.09959v1,10.5220/0012084400003541,19/07/2023 14:01,cs.CL,http://arxiv.org/abs/2307.09959v1,1,1937
deciding the status of controversial phonemes using frequency distributions; an application to semiconsonants in spanish,http://arxiv.org/pdf/1808.07166v1,10.1016/j.physa.2018.08.031,22/08/2018 01:32,cs.CL,http://arxiv.org/abs/1808.07166v1,1,1958
continual lifelong learning in natural language processing: a survey,http://arxiv.org/pdf/2012.09823v1,10.18653/v1/2020.coling-main.574,17/12/2020 18:44,cs.CL,http://arxiv.org/abs/2012.09823v1,1,1984
enhancing transformers with gradient boosted decision trees for nli fine-tuning,http://arxiv.org/pdf/2105.03791v2,10.18653/v1/2021.findings-acl.26,08/05/2021 23:31,cs.CL,http://arxiv.org/abs/2105.03791v2,1,1988
uob at semeval-2021 task 5: extending pre-trained language models to include task and domain-specific information for toxic span prediction,http://arxiv.org/pdf/2110.03730v1,10.18653/v1/2021.semeval-1.28,07/10/2021 19:29,cs.CL,http://arxiv.org/abs/2110.03730v1,1,1996
which discriminator for cooperative text generation?,http://arxiv.org/pdf/2204.11586v1,10.1145/3477495.3531858,25/04/2022 13:16,cs.CL,http://arxiv.org/abs/2204.11586v1,1,2000
knowledge graphs for multilingual language translation and generation,http://arxiv.org/pdf/2009.07715v1,10.17619/UNIPB/1-980,16/09/2020 15:36,cs.CL,http://arxiv.org/abs/2009.07715v1,1,2058
leveraging native language speech for accent identification using deep siamese networks,http://arxiv.org/pdf/1712.08992v2,10.1109/ASRU.2017.8268994,25/12/2017 02:28,cs.CL,http://arxiv.org/abs/1712.08992v2,1,2088
a factoid question answering system for vietnamese,http://arxiv.org/pdf/1803.00712v3,10.1145/3184558.3191535,02/03/2018 04:10,cs.CL,http://arxiv.org/abs/1803.00712v3,1,2105
word2vec to behavior: morphology facilitates the grounding of language in machines,http://arxiv.org/pdf/1908.01211v1,10.1109/IROS40897.2019.8967639,03/08/2019 19:09,cs.CL,http://arxiv.org/abs/1908.01211v1,1,2111
improving multilingual named entity recognition with wikipedia entity type mapping,http://arxiv.org/pdf/1707.02459v1,10.18653/v1/D16-1135,08/07/2017 17:17,cs.CL,http://arxiv.org/abs/1707.02459v1,1,2123
augpt: auxiliary tasks and data augmentation for end-to-end dialogue with pre-trained language models,http://arxiv.org/pdf/2102.05126v3,10.18653/v1/2021.nlp4convai-1.19,09/02/2021 20:53,cs.CL,http://arxiv.org/abs/2102.05126v3,1,2150
generalized and transferable patient language representation for phenotyping with limited data,http://arxiv.org/pdf/2103.00482v1,10.1016/j.jbi.2021.103726,24/02/2021 18:18,cs.CL,http://arxiv.org/abs/2103.00482v1,1,2151
direction is what you need: improving word embedding compression in large language models,http://arxiv.org/pdf/2106.08181v2,10.18653/v1/2021.repl4nlp-1.32,15/06/2021 15:28,cs.CL,http://arxiv.org/abs/2106.08181v2,1,2159
histbert: a pre-trained language model for diachronic lexical semantic analysis,http://arxiv.org/pdf/2202.03612v1,10.13140/RG.2.2.14905.44649,08/02/2022 02:53,cs.CL,http://arxiv.org/abs/2202.03612v1,1,2173
restricted recurrent neural networks,http://arxiv.org/pdf/1908.07724v4,10.1109/BigData47090.2019.9006257,21/08/2019 08:12,cs.CL,http://arxiv.org/abs/1908.07724v4,1,2293
marked attribute bias in natural language inference,http://arxiv.org/pdf/2109.14039v1,10.18653/v1/2021.findings-acl.369,28/09/2021 21:45,cs.CL,http://arxiv.org/abs/2109.14039v1,1,2308
psdvec: a toolbox for incremental and scalable word embedding,http://arxiv.org/pdf/1606.03192v1,10.1016/j.neucom.2016.05.093,10/06/2016 06:55,cs.CL,http://arxiv.org/abs/1606.03192v1,1,2351
attention optimization for abstractive document summarization,http://arxiv.org/pdf/1910.11491v1,10.18653/v1/D19-1117,25/10/2019 03:14,cs.CL,http://arxiv.org/abs/1910.11491v1,1,2368
erevise: using natural language processing to provide formative feedback on text evidence usage in student writing,http://arxiv.org/pdf/1908.01992v1,10.1609/aaai.v33i01.33019619,06/08/2019 08:24,cs.CL,http://arxiv.org/abs/1908.01992v1,1,2390
automatic text summarization of legal cases: a hybrid approach,http://arxiv.org/pdf/1908.09119v1,10.5121/csit.2019.91004,24/08/2019 11:05,cs.CL,http://arxiv.org/abs/1908.09119v1,1,2393
textbrewer: an open-source knowledge distillation toolkit for natural language processing,http://arxiv.org/pdf/2002.12620v2,10.18653/v1/2020.acl-demos.2,28/02/2020 09:44,cs.CL,http://arxiv.org/abs/2002.12620v2,1,2397
covid-19 pandemic: identifying key issues using social media and natural language processing,http://arxiv.org/pdf/2008.10022v1,10.1007/s41666-021-00111-w,23/08/2020 13:05,cs.CL,http://arxiv.org/abs/2008.10022v1,1,2402
vncorenlp: a vietnamese natural language processing toolkit,http://arxiv.org/pdf/1801.01331v2,10.18653/v1/N18-5012,04/01/2018 12:52,cs.CL,http://arxiv.org/abs/1801.01331v2,1,2404
an analysis on the learning rules of the skip-gram model,http://arxiv.org/pdf/2003.08489v1,10.1109/IJCNN.2019.8852182,18/03/2020 22:17,cs.CL,http://arxiv.org/abs/2003.08489v1,1,2412
self-attention networks for intent detection,http://arxiv.org/pdf/2006.15585v1,10.26615/978-954-452-056-4_157,28/06/2020 13:19,cs.CL,http://arxiv.org/abs/2006.15585v1,1,2418
using holographically compressed embeddings in question answering,http://arxiv.org/pdf/2007.07287v1,10.5121/csit.2020.100919,14/07/2020 19:29,cs.CL,http://arxiv.org/abs/2007.07287v1,1,2419
reactive supervision: a new method for collecting sarcasm data,http://arxiv.org/pdf/2009.13080v1,10.18653/v1/2020.emnlp-main.201,28/09/2020 06:04,cs.CL,http://arxiv.org/abs/2009.13080v1,1,2420
dilated convolutional attention network for medical code assignment from clinical text,http://arxiv.org/pdf/2009.14578v1,10.18653/v1/2020.clinicalnlp-1.8,30/09/2020 12:55,cs.CL,http://arxiv.org/abs/2009.14578v1,1,2421
leveraging recursive processing for neural-symbolic affect-target associations,http://arxiv.org/pdf/2103.03755v1,10.1109/IJCNN.2019.8851875,05/03/2021 15:32,cs.CL,http://arxiv.org/abs/2103.03755v1,1,2436
design considerations for a hierarchical semantic compositional framework for medical natural language understanding,http://arxiv.org/pdf/2204.02067v1,10.1371/journal.pone.0282882,05/04/2022 10:04,cs.CL,http://arxiv.org/abs/2204.02067v1,1,2456
the leaf clinical trials corpus: a new resource for query generation from clinical trial eligibility criteria,http://arxiv.org/pdf/2207.13757v1,10.1038/s41597-022-01521-0,27/07/2022 20:22,cs.CL,http://arxiv.org/abs/2207.13757v1,1,2470
a survey of text representation methods and their genealogy,http://arxiv.org/pdf/2211.14591v1,10.1109/ACCESS.2022.3205719,26/11/2022 15:22,cs.CL,http://arxiv.org/abs/2211.14591v1,1,2483
a semantic approach to negation detection and word disambiguation with natural language processing,http://arxiv.org/pdf/2302.02291v3,10.1145/3582768.3582789,05/02/2023 03:58,cs.CL,http://arxiv.org/abs/2302.02291v3,1,2488
bioinformatics and classical literary study,http://arxiv.org/pdf/1602.08844v2,10.46298/jdmdh.1386,29/02/2016 07:20,cs.CL,http://arxiv.org/abs/1602.08844v2,1,2518
a neural network approach for mixing language models,http://arxiv.org/pdf/1708.06989v1,10.1109/ICASSP.2017.7953250,23/08/2017 14:27,cs.CL,http://arxiv.org/abs/1708.06989v1,1,2521
global memory transformer for processing long documents,http://arxiv.org/pdf/2212.01650v1,10.1007/978-3-031-19032-2_36,03/12/2022 16:40,cs.CL,http://arxiv.org/abs/2212.01650v1,1,2549
adversarial capsule networks for romanian satire detection and sentiment analysis,http://arxiv.org/pdf/2306.07845v1,10.1007/978-3-031-35320-8_31,13/06/2023 16:23,cs.CL,http://arxiv.org/abs/2306.07845v1,1,2558
lost in translation: generating adversarial examples robust to round-trip translation,http://arxiv.org/pdf/2307.12520v1,10.1109/ICASSP49357.2023.10094630,24/07/2023 05:29,cs.CL,http://arxiv.org/abs/2307.12520v1,1,2562
improving information extraction on business documents with specific pre-training tasks,http://arxiv.org/pdf/2309.05429v1,10.1007/978-3-031-06555-2_8,11/09/2023 14:05,cs.CL,http://arxiv.org/abs/2309.05429v1,1,2565
pirá: a bilingual portuguese-english dataset for question-answering about the ocean,http://arxiv.org/pdf/2202.02398v1,10.1145/3459637.3482012,04/02/2022 21:29,cs.CL,http://arxiv.org/abs/2202.02398v1,1,2574
a review of the trends and challenges in adopting natural language processing methods for education feedback analysis,http://arxiv.org/pdf/2301.08826v1,10.1109/ACCESS.2022.3177752,20/01/2023 23:38,cs.CL,http://arxiv.org/abs/2301.08826v1,1,2633
method of noun phrase detection in ukrainian texts,http://arxiv.org/pdf/2010.11548v1,10.15407/csc.2019.05.048,22/10/2020 10:20,cs.CL,http://arxiv.org/abs/2010.11548v1,1,2654
an efficient architecture for predicting the case of characters using sequence models,http://arxiv.org/pdf/2002.00738v1,10.1109/ICSC.2020.00035,30/01/2020 06:54,cs.CL,http://arxiv.org/abs/2002.00738v1,1,2680
transient chaos in bert,http://arxiv.org/pdf/2106.03181v2,10.1103/PhysRevResearch.4.013204,06/06/2021 18:02,cs.CL,http://arxiv.org/abs/2106.03181v2,1,2709
chatgpt for shaping the future of dentistry: the potential of multi-modal large language model,http://arxiv.org/pdf/2304.03086v2,10.1038/s41368-023-00239-y,23/03/2023 15:34,cs.CL,http://arxiv.org/abs/2304.03086v2,1,2731
extracting formal models from normative texts,http://arxiv.org/pdf/1607.01485v1,10.1007/978-3-319-41754-7_40,06/07/2016 07:25,cs.CL,http://arxiv.org/abs/1607.01485v1,1,2784
semantic construction grammar: bridging the nl / logic divide,http://arxiv.org/pdf/2112.05256v1,10.1145/2740908.2741710,10/12/2021 00:02,cs.CL,http://arxiv.org/abs/2112.05256v1,1,2861
curriculum learning and minibatch bucketing in neural machine translation,http://arxiv.org/pdf/1707.09533v1,10.26615/978-954-452-049-6_050,29/07/2017 16:58,cs.CL,http://arxiv.org/abs/1707.09533v1,1,2865
negation detection for clinical text mining in russian,http://arxiv.org/pdf/2004.04980v1,10.3233/SHTI200179,10/04/2020 11:38,cs.CL,http://arxiv.org/abs/2004.04980v1,1,2875
dyplodoc: dynamic plots for document classification,http://arxiv.org/pdf/2107.12226v1,10.3233/FAIA210283,26/07/2021 15:12,cs.CL,http://arxiv.org/abs/2107.12226v1,1,2898
clustering text using attention,http://arxiv.org/pdf/2201.02816v1,10.1109/ICCCNT51525.2021.9579951,08/01/2022 12:18,cs.CL,http://arxiv.org/abs/2201.02816v1,1,2909
exploring sentiment analysis techniques in natural language processing: a comprehensive review,http://arxiv.org/pdf/2305.14842v1,10.17148/IJARCCE.2019.8126,24/05/2023 08:48,cs.CL,http://arxiv.org/abs/2305.14842v1,1,2997
predicting the humorousness of tweets using gaussian process preference learning,http://arxiv.org/pdf/2008.00853v2,10.26342/2020-64-4,03/08/2020 14:05,cs.CL,http://arxiv.org/abs/2008.00853v2,1,3002
automatic mixed-precision quantization search of bert,http://arxiv.org/pdf/2112.14938v1,10.24963/ijcai.2021/472,30/12/2021 06:32,cs.CL,http://arxiv.org/abs/2112.14938v1,1,3012
artificial intelligence (ai) in action: addressing the covid-19 pandemic with natural language processing (nlp),http://arxiv.org/pdf/2010.16413v3,10.1146/annurev-biodatasci-021821-061045,09/10/2020 23:10,cs.CL,http://arxiv.org/abs/2010.16413v3,1,3015
a general-purpose material property data extraction pipeline from large polymer corpora using natural language processing,http://arxiv.org/pdf/2209.13136v1,10.1038/s41524-023-01003-w,27/09/2022 04:47,cs.CL,http://arxiv.org/abs/2209.13136v1,1,3022
embedding generation for text classification of brazilian portuguese user reviews: from bag-of-words to transformers,http://arxiv.org/pdf/2212.00587v1,10.1007/s00521-022-08068-6,01/12/2022 15:24,cs.CL,http://arxiv.org/abs/2212.00587v1,1,3023
studying attention models in sentiment attitude extraction task,http://arxiv.org/pdf/2006.11605v1,10.1007/978-3-030-51310-8_15,20/06/2020 17:09,cs.CL,http://arxiv.org/abs/2006.11605v1,1,3057
neighborhood mixture model for knowledge base completion,http://arxiv.org/pdf/1606.06461v3,10.18653/v1/K16-1005,21/06/2016 08:54,cs.CL,http://arxiv.org/abs/1606.06461v3,1,3088
generating long and informative reviews with aspect-aware coarse-to-fine decoding,http://arxiv.org/pdf/1906.05667v2,10.18653/v1/P19-1190,11/06/2019 07:59,cs.CL,http://arxiv.org/abs/1906.05667v2,1,3104
a graph traversal based approach to answer non-aggregation questions over dbpedia,http://arxiv.org/pdf/1510.04780v2,10.1007/978-3-319-31676-5_16,16/10/2015 06:35,cs.CL,http://arxiv.org/abs/1510.04780v2,1,3124
inseq: an interpretability toolkit for sequence generation models,http://arxiv.org/pdf/2302.13942v3,10.18653/v1/2023.acl-demo.40,27/02/2023 16:45,cs.CL,http://arxiv.org/abs/2302.13942v3,1,3187
a survey of voice translation methodologies - acoustic dialect decoder,http://arxiv.org/pdf/1610.03934v1,10.1109/ICICES.2016.7518940,13/10/2016 05:10,cs.CL,http://arxiv.org/abs/1610.03934v1,1,3214
a complex network approach to stylometry,http://arxiv.org/pdf/1506.09107v2,10.1371/journal.pone.0136076,30/06/2015 15:32,cs.CL,http://arxiv.org/abs/1506.09107v2,1,3282
araacom: arabic algerian corpus for opinion mining,http://arxiv.org/pdf/2001.08010v1,10.1145/3129186.3129193,22/01/2020 13:45,cs.CL,http://arxiv.org/abs/2001.08010v1,1,3329
lxper index: a curriculum-specific text readability assessment model for efl students in korea,http://arxiv.org/pdf/2008.01564v1,10.14569/IJACSA.2020.0110801,01/08/2020 12:55,cs.CL,http://arxiv.org/abs/2008.01564v1,1,3333
does the magic of bert apply to medical code assignment? a quantitative study,http://arxiv.org/pdf/2103.06511v2,10.1016/j.compbiomed.2021.104998,11/03/2021 07:23,cs.CL,http://arxiv.org/abs/2103.06511v2,1,3389
drill: dynamic representations for imbalanced lifelong learning,http://arxiv.org/pdf/2105.08445v2,10.1007/978-3-030-86340-1_33,18/05/2021 12:36,cs.CL,http://arxiv.org/abs/2105.08445v2,1,3393
evolution of emotion semantics,http://arxiv.org/pdf/2108.02887v1,10.1016/j.cognition.2021.104875,06/08/2021 00:46,cs.CL,http://arxiv.org/abs/2108.02887v1,1,3402
contributions of transformer attention heads in multi- and cross-lingual tasks,http://arxiv.org/pdf/2108.08375v1,10.18653/v1/2021.acl-long.152,18/08/2021 21:17,cs.CL,http://arxiv.org/abs/2108.08375v1,1,3406
towards lexical gender inference: a scalable methodology using online databases,http://arxiv.org/pdf/2206.14055v1,10.18653/v1/2022.ltedi-1.7,28/06/2022 15:57,cs.CL,http://arxiv.org/abs/2206.14055v1,1,3461
"natural language processing: state of the art, current trends and challenges",http://arxiv.org/pdf/1708.05148v1,10.1007/s11042-022-13428-4,17/08/2017 07:42,cs.CL,http://arxiv.org/abs/1708.05148v1,9,77
a perspective on the advancement of natural language processing tasks via topological analysis of complex networks,http://arxiv.org/pdf/1412.1342v1,10.1016/j.plrev.2014.07.010,03/12/2014 14:37,cs.CL,http://arxiv.org/abs/1412.1342v1,0,81
automatic language identification for romance languages using stop words and diacritics,http://arxiv.org/pdf/1806.05480v1,10.1109/SYNASC.2015.45,14/06/2018 12:38,cs.CL,http://arxiv.org/abs/1806.05480v1,0,82
syllable-based neural named entity recognition for myanmar language,http://arxiv.org/pdf/1903.04739v1,10.5121/ijnlc.2019.8101,12/03/2019 05:52,cs.CL,http://arxiv.org/abs/1903.04739v1,0,106
functorial language games for question answering,http://arxiv.org/pdf/2005.09439v2,10.4204/EPTCS.333.21,19/05/2020 14:35,cs.CL,http://arxiv.org/abs/2005.09439v2,3,162
evaluating input representation for language identification in hindi-english code mixed text,http://arxiv.org/pdf/2011.11263v2,10.1007/978-981-16-3690-5_73,23/11/2020 08:08,cs.CL,http://arxiv.org/abs/2011.11263v2,0,214
resources for turkish natural language processing: a critical survey,http://arxiv.org/pdf/2204.05042v3,10.1007/s10579-022-09605-4,11/04/2022 13:23,cs.CL,http://arxiv.org/abs/2204.05042v3,0,238
endangered languages are not low-resourced!,http://arxiv.org/pdf/2103.09567v1,10.31885/9789515150257.1,17/03/2021 11:05,cs.CL,http://arxiv.org/abs/2103.09567v1,2,257
"on the relation between dependency distance, crossing dependencies, and parsing. comment on ""dependency distance: a new perspective on syntactic patterns in natural languages"" by haitao liu et al",http://arxiv.org/pdf/1705.09837v2,10.1016/j.plrev.2017.05.007,27/05/2017 17:19,cs.CL,http://arxiv.org/abs/1705.09837v2,0,263
dn at semeval-2023 task 12: low-resource language text classification via multilingual pretrained language model fine-tuning,http://arxiv.org/pdf/2305.02607v1,10.18653/v1/2023.semeval-1.212,04/05/2023 08:28,cs.CL,http://arxiv.org/abs/2305.02607v1,0,277
several categories of large language models (llms): a short survey,http://arxiv.org/pdf/2307.10188v1,10.22214/ijraset.2023.54677,05/07/2023 19:18,cs.CL,http://arxiv.org/abs/2307.10188v1,0,305
towards natural language question answering over earth observation linked data using attention-based neural machine translation,http://arxiv.org/pdf/2101.09427v1,10.1109/IGARSS39084.2020.9323183,23/01/2021 06:12,cs.CL,http://arxiv.org/abs/2101.09427v1,0,307
decoding eeg brain activity for multi-modal natural language processing,http://arxiv.org/pdf/2102.08655v2,10.3389/fnhum.2021.659410,17/02/2021 09:44,cs.CL,http://arxiv.org/abs/2102.08655v2,2,356
scispacy: fast and robust models for biomedical natural language processing,http://arxiv.org/pdf/1902.07669v3,10.18653/v1/W19-5034,20/02/2019 17:28,cs.CL,http://arxiv.org/abs/1902.07669v3,11,361
getting gender right in neural machine translation,http://arxiv.org/pdf/1909.05088v1,10.18653/v1/D18-1334,11/09/2019 15:44,cs.CL,http://arxiv.org/abs/1909.05088v1,6,362
introduction: cognitive issues in natural language processing,http://arxiv.org/pdf/1610.07365v1,10.1201/b21583-2,24/10/2016 12:30,cs.CL,http://arxiv.org/abs/1610.07365v1,0,366
a survey of paraphrasing and textual entailment methods,http://arxiv.org/pdf/0912.3747v3,10.1613/jair.2985,18/12/2009 17:34,cs.CL,http://arxiv.org/abs/0912.3747v3,3,442
an automated multiple-choice question generation using natural language processing techniques,http://arxiv.org/pdf/2103.14757v1,10.5121/ijnlc.2021.10201,26/03/2021 22:39,cs.CL,http://arxiv.org/abs/2103.14757v1,0,448
a survey of methods to ease the development of highly multilingual text mining applications,http://arxiv.org/pdf/1401.2937v1,10.1007/s10579-011-9165-9,13/01/2014 18:05,cs.CL,http://arxiv.org/abs/1401.2937v1,2,483
a literature survey of recent advances in chatbots,http://arxiv.org/pdf/2201.06657v1,10.3390/info13010041,17/01/2022 23:08,cs.CL,http://arxiv.org/abs/2201.06657v1,2,513
gamified crowdsourcing for idiom corpora construction,http://arxiv.org/pdf/2102.00881v1,10.1017/S1351324921000401,01/02/2021 14:44,cs.CL,http://arxiv.org/abs/2102.00881v1,0,671
polish natural language inference and factivity -- an expert-based dataset and benchmarks,http://arxiv.org/pdf/2201.03521v1,10.1017/S1351324923000220,10/01/2022 18:32,cs.CL,http://arxiv.org/abs/2201.03521v1,0,686
domain-specific language model pretraining for biomedical natural language processing,http://arxiv.org/pdf/2007.15779v6,10.1145/3458754,31/07/2020 01:04,cs.CL,http://arxiv.org/abs/2007.15779v6,12,690
camembert: a tasty french language model,http://arxiv.org/pdf/1911.03894v3,10.18653/v1/2020.acl-main.645,10/11/2019 10:46,cs.CL,http://arxiv.org/abs/1911.03894v3,39,708
cfo: a framework for building production nlp systems,http://arxiv.org/pdf/1908.06121v3,10.18653/v1/D19-3006,16/08/2019 19:19,cs.CL,http://arxiv.org/abs/1908.06121v3,0,737
a multi-cascaded deep model for bilingual sms classification,http://arxiv.org/pdf/1911.13066v1,10.1007/978-3-030-36708-4_24,29/11/2019 11:35,cs.CL,http://arxiv.org/abs/1911.13066v1,0,754
deep learning transformer architecture for named entity recognition on low resourced languages: state of the art results,http://arxiv.org/pdf/2111.00830v2,10.15439/2022F53,01/11/2021 11:02,cs.CL,http://arxiv.org/abs/2111.00830v2,0,766
kinyabert: a morphology-aware kinyarwanda language model,http://arxiv.org/pdf/2203.08459v2,10.18653/v1/2022.acl-long.367,16/03/2022 08:36,cs.CL,http://arxiv.org/abs/2203.08459v2,2,767
a review of automated speech and language features for assessment of cognitive and thought disorders,http://arxiv.org/pdf/1906.01157v2,10.1109/JSTSP.2019.2952087,04/06/2019 03:17,cs.CL,http://arxiv.org/abs/1906.01157v2,2,790
evaluating word embedding models: methods and experimental results,http://arxiv.org/pdf/1901.09785v2,10.1017/ATSIP.2019.12,28/01/2019 16:33,cs.CL,http://arxiv.org/abs/1901.09785v2,4,891
natural language processing for systems engineering: automatic generation of systems modelling language diagrams,http://arxiv.org/pdf/2208.05008v2,10.1016/j.knosys.2022.110071,09/08/2022 20:20,cs.CL,http://arxiv.org/abs/2208.05008v2,0,903
greek-bert: the greeks visiting sesame street,http://arxiv.org/pdf/2008.12014v2,10.1145/3411408.3411440,27/08/2020 10:36,cs.CL,http://arxiv.org/abs/2008.12014v2,4,911
chatgpt and a new academic reality: artificial intelligence-written research papers and the ethics of the large language models in scholarly publishing,http://arxiv.org/pdf/2303.13367v2,10.1002/asi.24750,21/03/2023 14:35,cs.CL,http://arxiv.org/abs/2303.13367v2,0,966
pretrained language models for sequential sentence classification,http://arxiv.org/pdf/1909.04054v2,10.18653/v1/D19-1383,09/09/2019 19:00,cs.CL,http://arxiv.org/abs/1909.04054v2,0,973
linguistic generalization and compositionality in modern artificial neural networks,http://arxiv.org/pdf/1904.00157v3,10.1098/rstb.2019.0307,30/03/2019 06:48,cs.CL,http://arxiv.org/abs/1904.00157v3,2,979
"""i'm"" lost in translation: pronoun missteps in crowdsourced data sets",http://arxiv.org/pdf/2304.13557v1,10.1145/3544549.3585667,22/04/2023 10:27,cs.CL,http://arxiv.org/abs/2304.13557v1,0,989
quantum natural language processing on near-term quantum computers,http://arxiv.org/pdf/2005.04147v2,10.4204/EPTCS.340.11,08/05/2020 17:42,cs.CL,http://arxiv.org/abs/2005.04147v2,3,995
how well does surprisal explain n400 amplitude under different experimental conditions?,http://arxiv.org/pdf/2010.04844v1,10.18653/v1/2020.conll-1.53,10/10/2020 00:18,cs.CL,http://arxiv.org/abs/2010.04844v1,2,1004
representation learning for natural language processing,http://arxiv.org/pdf/2102.03732v1,10.1007/978-981-15-5573-2,07/02/2021 07:37,cs.CL,http://arxiv.org/abs/2102.03732v1,4,1028
theoretical limitations of self-attention in neural sequence models,http://arxiv.org/pdf/1906.06755v2,10.1162/tacl_a_00306,16/06/2019 20:19,cs.CL,http://arxiv.org/abs/1906.06755v2,5,1079
revisiting pre-trained models for chinese natural language processing,http://arxiv.org/pdf/2004.13922v2,10.18653/v1/2020.findings-emnlp.58,29/04/2020 03:08,cs.CL,http://arxiv.org/abs/2004.13922v2,3,1118
parsbert: transformer-based model for persian language understanding,http://arxiv.org/pdf/2005.12515v2,10.1007/s11063-021-10528-4,26/05/2020 06:05,cs.CL,http://arxiv.org/abs/2005.12515v2,2,1121
"transcending the ""male code"": implicit masculine biases in nlp contexts",http://arxiv.org/pdf/2304.12810v1,10.1145/3544548.3581017,22/04/2023 04:53,cs.CL,http://arxiv.org/abs/2304.12810v1,0,1169
so cloze yet so far: n400 amplitude is better predicted by distributional information than human predictability judgements,http://arxiv.org/pdf/2109.01226v4,10.1109/TCDS.2022.3176783,02/09/2021 23:00,cs.CL,http://arxiv.org/abs/2109.01226v4,2,1190
bas: an answer selection method using bert language model,http://arxiv.org/pdf/1911.01528v4,10.22108/jcs.2021.128002.1066,04/11/2019 23:16,cs.CL,http://arxiv.org/abs/1911.01528v4,0,1196
a survey of orthographic information in machine translation,http://arxiv.org/pdf/2008.01391v1,10.1007/s42979-021-00723-4,04/08/2020 08:59,cs.CL,http://arxiv.org/abs/2008.01391v1,2,1198
farstail: a persian natural language inference dataset,http://arxiv.org/pdf/2009.08820v2,10.1007/s00500-023-08959-3,18/09/2020 14:04,cs.CL,http://arxiv.org/abs/2009.08820v2,2,1221
sense representations for portuguese: experiments with sense embeddings and deep neural language models,http://arxiv.org/pdf/2109.00025v1,10.1007/s10579-020-09525-1,31/08/2021 19:07,cs.CL,http://arxiv.org/abs/2109.00025v1,0,1266
non-autoregressive transformer-based end-to-end asr using bert,http://arxiv.org/pdf/2104.04805v3,10.1109/TASLP.2022.3166400,10/04/2021 17:22,cs.CL,http://arxiv.org/abs/2104.04805v3,0,1269
semi-automatic generation of multilingual datasets for stance detection in twitter,http://arxiv.org/pdf/2101.11978v1,10.1016/j.eswa.2020.114547,28/01/2021 13:05,cs.CL,http://arxiv.org/abs/2101.11978v1,2,1290
turn segmentation into utterances for arabic spontaneous dialogues and instance messages,http://arxiv.org/pdf/1505.03081v1,10.5121/ijnlc.2015.4208,12/05/2015 17:33,cs.CL,http://arxiv.org/abs/1505.03081v1,0,1431
pre-trained models for natural language processing: a survey,http://arxiv.org/pdf/2003.08271v4,10.1007/s11431-020-1647-3,18/03/2020 15:22,cs.CL,http://arxiv.org/abs/2003.08271v4,23,1438
annotating student talk in text-based classroom discussions,http://arxiv.org/pdf/1909.03023v1,10.18653/v1/W18-0511,06/09/2019 18:18,cs.CL,http://arxiv.org/abs/1909.03023v1,0,1499
low-resource text classification using domain-adversarial learning,http://arxiv.org/pdf/1807.05195v2,10.1016/j.csl.2019.101056,13/07/2018 18:30,cs.CL,http://arxiv.org/abs/1807.05195v2,0,1583
experimental evaluation of deep learning models for marathi text classification,http://arxiv.org/pdf/2101.04899v2,10.1007/978-981-16-6407-6_53,13/01/2021 06:21,cs.CL,http://arxiv.org/abs/2101.04899v2,0,1591
a review of sentiment analysis research in arabic language,http://arxiv.org/pdf/2005.12240v1,10.1016/j.future.2020.05.034,25/05/2020 18:26,cs.CL,http://arxiv.org/abs/2005.12240v1,2,1600
cross-lingual word embedding refinement by $\ell_{1}$ norm optimisation,http://arxiv.org/pdf/2104.04916v1,10.18653/v1/2021.naacl-main.214,11/04/2021 05:37,cs.CL,http://arxiv.org/abs/2104.04916v1,0,1678
innovative bert-based reranking language models for speech recognition,http://arxiv.org/pdf/2104.04950v1,10.1109/SLT48900.2021.9383557,11/04/2021 08:55,cs.CL,http://arxiv.org/abs/2104.04950v1,2,1679
aspos: assamese part of speech tagger using deep learning approach,http://arxiv.org/pdf/2212.07043v1,10.1109/AICCSA56895.2022.10017934,14/12/2022 05:36,cs.CL,http://arxiv.org/abs/2212.07043v1,0,1684
a tutorial on dual decomposition and lagrangian relaxation for inference in natural language processing,http://arxiv.org/pdf/1405.5208v1,10.1613/jair.3680,23/01/2014 02:50,cs.CL,http://arxiv.org/abs/1405.5208v1,2,1709
neural language taskonomy: which nlp tasks are the most predictive of fmri brain activity?,http://arxiv.org/pdf/2205.01404v1,10.18653/v1/2022.naacl-main.235,03/05/2022 11:23,cs.CL,http://arxiv.org/abs/2205.01404v1,3,1739
analysis of named entity recognition and linking for tweets,http://arxiv.org/pdf/1410.7182v1,10.1016/j.ipm.2014.10.006,27/10/2014 11:09,cs.CL,http://arxiv.org/abs/1410.7182v1,3,1790
towards an enhanced understanding of bias in pre-trained neural language models: a survey with special emphasis on affective bias,http://arxiv.org/pdf/2204.10365v1,10.1007/978-981-19-4453-6_2,21/04/2022 19:51,cs.CL,http://arxiv.org/abs/2204.10365v1,2,1870
"summarization, simplification, and generation: the case of patents",http://arxiv.org/pdf/2104.14860v2,10.1016/j.eswa.2022.117627,30/04/2021 10:28,cs.CL,http://arxiv.org/abs/2104.14860v2,0,1917
