Title,PdfUrl,PublishedDate,PrimaryCategory,PaperId,PublishedYear
some properties of preposition and subordinate conjunction attachments,http://arxiv.org/pdf/cmp-lg/9808007v2,20/08/1998 00:53,cmp-lg,3277,1998
a natural language interface to a graph-based bibliographic information retrieval system,http://arxiv.org/pdf/1612.03231v1,10/12/2016 00:32,cs.IR,16,2016
on even linear indexed languages with a reduction to the learning of context-free languages,http://arxiv.org/pdf/1312.0175v2,01/12/2013 03:16,cs.FL,18,2013
generalisation of language and knowledge models for corpus analysis,http://arxiv.org/pdf/1203.3227v1,14/03/2012 22:06,cs.AI,31,2012
the dissecting power of regular languages,http://arxiv.org/pdf/1202.4883v3,22/02/2012 11:16,cs.FL,32,2012
composition by conversation,http://arxiv.org/pdf/1709.02076v1,07/09/2017 06:39,cs.SD,41,2017
controlled natural languages and default reasoning,http://arxiv.org/pdf/1905.04422v1,11/05/2019 03:02,cs.AI,42,2019
attributes as semantic units between natural language and visual recognition,http://arxiv.org/pdf/1604.03249v1,12/04/2016 06:23,cs.CV,43,2016
racial disparity in natural language processing: a case study of social media african-american english,http://arxiv.org/pdf/1707.00061v1,30/06/2017 23:57,cs.CY,69,2017
basic classes of grammars with prohibition,http://arxiv.org/pdf/1302.5181v1,21/02/2013 04:58,cs.FL,102,2013
exploring the naturalness of buggy code with recurrent neural networks,http://arxiv.org/pdf/1803.08793v1,21/03/2018 16:14,cs.SE,112,2018
the language (and series) of hammersley-type processes,http://arxiv.org/pdf/1802.03436v2,09/02/2018 20:04,cs.FL,138,2018
myprolang - my programming language: a template-driven automatic natural programming language,http://arxiv.org/pdf/1204.0221v1,01/04/2012 16:35,cs.PL,155,2012
a chomsky-schützenberger representation for weighted multiple context-free languages,http://arxiv.org/pdf/1606.03982v2,13/06/2016 15:55,cs.FL,160,2016
modelling word burstiness in natural language: a generalised polya process for document language models in information retrieval,http://arxiv.org/pdf/1708.06011v1,20/08/2017 20:41,cs.IR,167,2017
specifying and verbalising answer set programs in controlled natural language,http://arxiv.org/pdf/1804.10765v1,28/04/2018 10:12,cs.AI,190,2018
process-oriented parallel programming with an application to data-intensive computing,http://arxiv.org/pdf/1407.5524v1,21/07/2014 16:16,cs.PL,199,2014
a scale-space theory for text,http://arxiv.org/pdf/1212.2145v1,10/12/2012 17:39,cs.IR,227,2012
"a universal model for languages and cities, and their lifetimes",http://arxiv.org/pdf/physics/0703144v1,14/03/2007 15:35,physics.comp-ph,252,2007
processing natural language about ongoing actions,http://arxiv.org/pdf/1607.06875v2,23/07/2016 02:46,cs.AI,262,2016
ur-funny: a multimodal language dataset for understanding humor,http://arxiv.org/pdf/1904.06618v1,14/04/2019 04:15,cs.LG,264,2019
pumping lemmas for classes of languages generated by folding systems,http://arxiv.org/pdf/1910.08518v1,18/10/2019 18:30,cs.FL,266,2019
convolutional neural networks over tree structures for programming language processing,http://arxiv.org/pdf/1409.5718v2,18/09/2014 07:50,cs.LG,284,2014
towards operational natural language,http://arxiv.org/pdf/1711.06518v1,17/11/2017 13:02,cs.SE,294,2017
sentiment analysis challenges in persian language,http://arxiv.org/pdf/1907.04407v2,09/07/2019 21:46,cs.IR,297,2019
vision and language: from visual perception to content creation,http://arxiv.org/pdf/1912.11872v1,26/12/2019 14:07,cs.CV,298,2019
inducing brain-relevant bias in natural language processing models,http://arxiv.org/pdf/1911.03268v1,29/10/2019 23:28,q-bio.NC,311,2019
towards an automated requirements-driven development of smart cyber-physical systems,http://arxiv.org/pdf/1603.08636v1,29/03/2016 05:34,cs.SE,333,2016
natural language object retrieval,http://arxiv.org/pdf/1511.04164v3,13/11/2015 05:53,cs.CV,423,2015
improve language modelling for code completion through statement level language model based on statement embedding generated by bilstm,http://arxiv.org/pdf/1909.11503v2,25/09/2019 15:09,cs.SE,430,2019
rulecnl: a controlled natural language for business rule specifications,http://arxiv.org/pdf/1406.2096v1,09/06/2014 08:19,cs.SE,443,2014
a natural language query interface for searching personal information on smartwatches,http://arxiv.org/pdf/1611.07139v1,22/11/2016 03:42,cs.HC,444,2016
natural language or not (nlon) - a package for software engineering text analysis pipeline,http://arxiv.org/pdf/1803.07292v1,20/03/2018 08:32,cs.SE,446,2018
early prediction of 30-day icu re-admissions using natural language processing and machine learning,http://arxiv.org/pdf/1910.02545v1,06/10/2019 23:54,cs.LG,475,2019
a pointillism approach for natural language processing of social media,http://arxiv.org/pdf/1206.4958v1,21/06/2012 19:17,cs.IR,485,2012
experiments on predictability of word in context and information rate in natural language,http://arxiv.org/pdf/cs/0612136v1,27/12/2006 07:19,cs.IT,490,2006
alan turing's legacy: info-computational philosophy of nature,http://arxiv.org/pdf/1207.1033v1,03/07/2012 06:55,cs.GL,495,2012
natural language processing (almost) from scratch,http://arxiv.org/pdf/1103.0398v1,02/03/2011 11:34,cs.LG,502,2011
dealing with metonymic readings of named entities,http://arxiv.org/pdf/cs/0607052v1,11/07/2006 20:14,cs.AI,517,2006
predicting the programming language of questions and snippets of stackoverflow using natural language processing,http://arxiv.org/pdf/1809.07954v1,21/09/2018 07:02,cs.SE,530,2018
frameworks for querying databases using natural language: a literature review,http://arxiv.org/pdf/1909.01822v1,03/09/2019 16:49,cs.DB,535,2019
"mixing, ergodic, and nonergodic processes with rapidly growing information between blocks",http://arxiv.org/pdf/1103.3952v2,21/03/2011 10:04,cs.IT,544,2011
an end-to-end neural natural language interface for databases,http://arxiv.org/pdf/1804.00401v1,02/04/2018 06:36,cs.DB,551,2018
review of design of speech recognition and text analytics based digital banking customer interface and future directions of technology adoption,http://arxiv.org/pdf/1712.04640v1,13/12/2017 07:43,cs.CY,593,2017
interactive task and concept learning from natural language instructions and gui demonstrations,http://arxiv.org/pdf/1909.00031v2,30/08/2019 19:35,cs.HC,601,2019
object oriented analysis using natural language processing concepts: a review,http://arxiv.org/pdf/1510.07439v1,26/10/2015 11:12,cs.SE,602,2015
matrix dirichlet processes,http://arxiv.org/pdf/1612.04472v2,14/12/2016 03:31,math.PR,604,2016
correction of noisy sentences using a monolingual corpus,http://arxiv.org/pdf/1105.4318v1,22/05/2011 10:01,cs.DL,608,2011
vision-to-language tasks based on attributes and attention mechanism,http://arxiv.org/pdf/1905.12243v1,29/05/2019 07:55,cs.CV,610,2019
unpaired image captioning by language pivoting,http://arxiv.org/pdf/1803.05526v2,14/03/2018 22:41,cs.CV,647,2018
idl-expressions: a formalism for representing and parsing finite languages in natural language processing,http://arxiv.org/pdf/1107.0026v1,30/06/2011 21:33,cs.AI,658,2011
mining for meaning: from vision to language through multiple networks consensus,http://arxiv.org/pdf/1806.01954v2,05/06/2018 23:50,cs.CV,660,2018
vision-and-language navigation: interpreting visually-grounded navigation instructions in real environments,http://arxiv.org/pdf/1711.07280v3,20/11/2017 12:17,cs.CV,668,2017
sceneseer: 3d scene design with natural language,http://arxiv.org/pdf/1703.00050v1,28/02/2017 20:47,cs.GR,677,2017
efficient generation of motion plans from attribute-based natural language instructions using dynamic constraint mapping,http://arxiv.org/pdf/1707.02387v4,08/07/2017 04:16,cs.RO,681,2017
nlsc: unrestricted natural language-based service composition through sentence embeddings,http://arxiv.org/pdf/1901.07910v3,23/01/2019 14:18,cs.SE,694,2019
towards a benchmark of natural language arguments,http://arxiv.org/pdf/1405.0941v1,05/05/2014 17:03,cs.AI,810,2014
riesz logic,http://arxiv.org/pdf/1410.2910v1,10/10/2014 22:14,cs.LO,811,2014
dynamic self-attention : computing attention over words dynamically for sentence embedding,http://arxiv.org/pdf/1808.07383v1,22/08/2018 15:30,cs.LG,813,2018
annotation methodologies for vision and language dataset creation,http://arxiv.org/pdf/1607.02769v1,10/07/2016 19:11,cs.CV,834,2016
"robust natural language processing - combining reasoning, cognitive semantics and construction grammar for spatial language",http://arxiv.org/pdf/1607.05968v1,20/07/2016 15:15,cs.AI,843,2016
nominal regular expressions for languages over infinite alphabets. extended abstract,http://arxiv.org/pdf/1310.7093v1,26/10/2013 11:10,cs.FL,847,2013
a quantum query complexity trichotomy for regular languages,http://arxiv.org/pdf/1812.04219v3,11/12/2018 05:00,quant-ph,875,2018
linguistic analysis of requirements of a space project and their conformity with the recommendations proposed by a controlled natural language,http://arxiv.org/pdf/1406.1765v1,06/06/2014 19:09,cs.SE,930,2014
a survey of reinforcement learning informed by natural language,http://arxiv.org/pdf/1906.03926v1,10/06/2019 13:17,cs.LG,932,2019
scanrefer: 3d object localization in rgb-d scans using natural language,http://arxiv.org/pdf/1912.08830v3,18/12/2019 19:00,cs.CV,934,2019
uw-bhi at mediqa 2019: an analysis of representation methods for medical natural language inference,http://arxiv.org/pdf/1907.04286v1,09/07/2019 17:47,cs.IR,935,2019
ross user's guide and reference manual (version 1.0),http://arxiv.org/pdf/1411.4194v1,15/11/2014 22:47,cs.AI,959,2014
statically detecting vulnerabilities by processing programming languages as natural languages,http://arxiv.org/pdf/1910.06826v1,12/10/2019 19:23,cs.CR,960,2019
towards ontology based bpmn implementation,http://arxiv.org/pdf/1811.07692v1,07/11/2018 09:52,cs.SE,1009,2018
sentiment analysis: a survey,http://arxiv.org/pdf/1405.2584v1,11/05/2014 22:05,cs.IR,1019,2014
rdf knowledge graph visualization from a knowledge extraction system,http://arxiv.org/pdf/1510.00244v1,01/10/2015 15:10,cs.HC,1025,2015
semantic folding theory and its application in semantic fingerprinting,http://arxiv.org/pdf/1511.08855v2,28/11/2015 00:13,cs.AI,1031,2015
document searching system based on natural language query processing for vietnam open courseware library,http://arxiv.org/pdf/0912.1829v1,09/12/2009 18:38,cs.IR,1032,2009
word2vec is a special case of kernel correspondence analysis and kernels for natural language processing,http://arxiv.org/pdf/1605.05087v3,17/05/2016 11:07,cs.LG,1037,2016
domain authoring assistant for intelligent virtual agents,http://arxiv.org/pdf/1904.03266v1,05/04/2019 21:27,cs.AI,1041,2019
natural language aggregate query over rdf data,http://arxiv.org/pdf/1710.07891v1,22/10/2017 06:35,cs.DB,1056,2017
why teach an introductory course in mathematical logic in the philosophy curriculum?,http://arxiv.org/pdf/1507.03679v1,14/07/2015 01:52,cs.CY,1063,2015
telephonetic: making neural language models robust to asr and semantic noise,http://arxiv.org/pdf/1906.05678v1,13/06/2019 18:04,eess.AS,1066,2019
non-linear pattern matching with backtracking for non-free data types,http://arxiv.org/pdf/1808.10603v2,31/08/2018 07:08,cs.PL,1067,2018
automata and graph compression,http://arxiv.org/pdf/1502.07288v1,25/02/2015 18:30,cs.IT,1070,2015
recurrent-neural-network for language detection on twitter code-switching corpus,http://arxiv.org/pdf/1412.4314v2,14/12/2014 05:34,cs.NE,1097,2014
emergence of grounded compositional language in multi-agent populations,http://arxiv.org/pdf/1703.04908v2,15/03/2017 03:30,cs.AI,1099,2017
design and implementation of probabilistic programming language anglican,http://arxiv.org/pdf/1608.05263v2,18/08/2016 15:00,cs.PL,1104,2016
multimodal language analysis with recurrent multistage fusion,http://arxiv.org/pdf/1808.03920v1,12/08/2018 11:04,cs.LG,1105,2018
ensaio sobre o auto-aproveitamento: um relato de investidas naturais na participação social,http://arxiv.org/pdf/1412.6868v2,22/12/2014 04:46,physics.soc-ph,1182,2014
image captioning using deep neural architectures,http://arxiv.org/pdf/1801.05568v1,17/01/2018 06:24,cs.CV,1183,2018
health analytics: a systematic review of approaches to detect phenotype cohorts using electronic health records,http://arxiv.org/pdf/1707.07425v1,24/07/2017 08:19,stat.ML,1184,2017
report on the 3rd joint workshop on bibliometric-enhanced information retrieval and natural language processing for digital libraries (birndl 2018),http://arxiv.org/pdf/1812.00427v1,02/12/2018 16:59,cs.IR,1185,2018
ambiguity in language networks,http://arxiv.org/pdf/1402.4802v2,18/02/2014 09:26,physics.soc-ph,1192,2014
parameterized neural network language models for information retrieval,http://arxiv.org/pdf/1510.01562v1,06/10/2015 14:07,cs.IR,1195,2015
semantic similarity from natural language and ontology analysis,http://arxiv.org/pdf/1704.05295v1,18/04/2017 13:24,cs.AI,1223,2017
interactively picking real-world objects with unconstrained spoken language instructions,http://arxiv.org/pdf/1710.06280v2,17/10/2017 14:46,cs.RO,1224,2017
object-oriented parallel programming,http://arxiv.org/pdf/1404.4666v1,17/04/2014 23:36,cs.PL,1238,2014
clustering web search results for effective arabic language browsing,http://arxiv.org/pdf/1305.2755v1,13/05/2013 13:28,cs.IR,1239,2013
using natural language processing and qualitative analysis to intervene in gang violence: a collaboration between social work researchers and data scientists,http://arxiv.org/pdf/1609.08779v1,28/09/2016 06:44,cs.CY,1249,2016
use of uml and model transformations for workflow process definitions,http://arxiv.org/pdf/cs/0607044v1,11/07/2006 10:23,cs.SE,1253,2006
is natural language a perigraphic process? the theorem about facts and words revisited,http://arxiv.org/pdf/1706.04432v2,14/06/2017 13:22,cs.IT,1259,2017
"from abstractions to ""natural languages"" for coordinating planning agents",http://arxiv.org/pdf/1905.00517v2,01/05/2019 23:05,cs.AI,1260,2019
a process calculus for formally verifying blockchain consensus protocols,http://arxiv.org/pdf/1911.08033v1,19/11/2019 01:34,cs.PL,1270,2019
regular hilberg processes: an example of processes with a vanishing entropy rate,http://arxiv.org/pdf/1508.06158v2,25/08/2015 15:04,cs.IT,1279,2015
semantic hypergraphs,http://arxiv.org/pdf/1908.10784v2,28/08/2019 16:39,cs.IR,1291,2019
predicting process behaviour using deep learning,http://arxiv.org/pdf/1612.04600v2,14/12/2016 12:33,cs.LG,1295,2016
"commonsense knowledge, ontology and ordinary language",http://arxiv.org/pdf/0808.1211v1,08/08/2008 15:37,cs.AI,1296,2008
ask your neurons: a neural-based approach to answering questions about images,http://arxiv.org/pdf/1505.01121v3,05/05/2015 19:39,cs.CV,1301,2015
neuron: query optimization meets natural language processing for augmenting database education,http://arxiv.org/pdf/1805.05670v3,15/05/2018 10:43,cs.DB,1340,2018
segmentation from natural language expressions,http://arxiv.org/pdf/1603.06180v1,20/03/2016 04:10,cs.CV,1349,2016
type- and content-driven synthesis of sql queries from natural language,http://arxiv.org/pdf/1702.01168v1,03/02/2017 21:26,cs.DB,1352,2017
follownet: robot navigation by following natural language directions with deep reinforcement learning,http://arxiv.org/pdf/1805.06150v1,16/05/2018 07:29,cs.RO,1358,2018
image manipulation with natural language using two-sidedattentive conditional generative adversarial network,http://arxiv.org/pdf/1912.07478v1,16/12/2019 16:21,cs.CV,1361,2019
scc: automatic classification of code snippets,http://arxiv.org/pdf/1809.07945v1,21/09/2018 05:50,cs.SE,1400,2018
combining independent modules in lexical multiple-choice problems,http://arxiv.org/pdf/cs/0501018v1,10/01/2005 21:03,cs.LG,1423,2005
automatic construction and natural-language description of nonparametric regression models,http://arxiv.org/pdf/1402.4304v3,18/02/2014 11:38,stat.ML,1426,2014
mining arguments from cancer documents using natural language processing and ontologies,http://arxiv.org/pdf/1607.08074v1,27/07/2016 14:08,cs.AI,1427,2016
visual re-ranking with natural language understanding for text spotting,http://arxiv.org/pdf/1810.12738v1,29/10/2018 10:41,cs.CV,1430,2018
gluoncv and gluonnlp: deep learning in computer vision and natural language processing,http://arxiv.org/pdf/1907.04433v2,09/07/2019 22:59,cs.LG,1441,2019
a grid based architecture for high-performance nlp,http://arxiv.org/pdf/cs/0308008v1,05/08/2003 01:46,cs.DC,1527,2003
chat-bot-kit: a web-based tool to simulate text-based interactions between humans and with computers,http://arxiv.org/pdf/1911.00665v1,02/11/2019 06:44,cs.HC,1546,2019
rational semigroup automata,http://arxiv.org/pdf/0708.0947v1,07/08/2007 15:26,math.RA,1573,2007
on the computation of distances for probabilistic context-free grammars,http://arxiv.org/pdf/1407.1513v1,06/07/2014 17:26,cs.FL,1575,2014
on the winograd schema: situating language understanding in the data-information-knowledge continuum,http://arxiv.org/pdf/1810.00324v3,30/09/2018 07:25,cs.AI,1580,2018
population preferences through wikipedia edits,http://arxiv.org/pdf/1809.08513v1,23/09/2018 03:17,physics.soc-ph,1585,2018
bimodal speech emotion recognition using pre-trained language models,http://arxiv.org/pdf/1912.02610v1,29/11/2019 23:25,eess.AS,1588,2019
an application of answer set programming to the field of second language acquisition,http://arxiv.org/pdf/1312.2506v1,09/12/2013 16:37,cs.AI,1594,2013
new parallel programming language design: a bridge between brain models and multi-core/many-core computers?,http://arxiv.org/pdf/0812.2926v1,15/12/2008 22:55,cs.PL,1664,2008
cross script hindi english ner corpus from wikipedia,http://arxiv.org/pdf/1810.03430v1,08/10/2018 14:25,cs.IR,1668,2018
"sign language recognition, generation, and translation: an interdisciplinary perspective",http://arxiv.org/pdf/1908.08597v1,22/08/2019 22:05,cs.CV,1692,2019
nlp-sir: a natural language approach for spreadsheet information retrieval,http://arxiv.org/pdf/0908.1193v1,08/08/2009 22:23,cs.SE,1712,2009
a study on learnability for rigid lambek grammars,http://arxiv.org/pdf/cs/0608033v1,06/08/2006 17:10,cs.LG,1753,2006
introduction to the idian,http://arxiv.org/pdf/1010.3177v1,15/10/2010 15:18,cs.AI,1754,2010
generating comments from source code with ccgs,http://arxiv.org/pdf/1810.06599v1,15/10/2018 19:25,cs.SE,1757,2018
local homology of word embeddings,http://arxiv.org/pdf/1810.10136v1,24/10/2018 01:24,math.AT,1758,2018
visual question answering as reading comprehension,http://arxiv.org/pdf/1811.11903v1,29/11/2018 01:11,cs.CV,1765,2018
generating persona consistent dialogues by exploiting natural language inference,http://arxiv.org/pdf/1911.05889v4,14/11/2019 01:47,cs.AI,1766,2019
mapping between fmri responses to movies and their natural language annotations,http://arxiv.org/pdf/1610.03914v3,13/10/2016 03:20,q-bio.NC,1771,2016
sparse parallel training of hierarchical dirichlet process topic models,http://arxiv.org/pdf/1906.02416v2,06/06/2019 06:04,stat.ML,1794,2019
executable trigger-action comments,http://arxiv.org/pdf/1808.01729v1,06/08/2018 05:12,cs.SE,1796,2018
sparse parallel training of hierarchical dirichlet process topic models,http://arxiv.org/pdf/1906.02416v2,06/06/2019 06:04,stat.ML,1800,2019
executable trigger-action comments,http://arxiv.org/pdf/1808.01729v1,06/08/2018 05:12,cs.SE,1802,2018
"stochastic context-free grammars, regular languages, and newton's method",http://arxiv.org/pdf/1302.6411v1,26/02/2013 12:19,cs.FL,1828,2013
mathematical language processing project,http://arxiv.org/pdf/1407.0167v1,01/07/2014 10:56,cs.DL,1829,2014
the kit motion-language dataset,http://arxiv.org/pdf/1607.03827v2,13/07/2016 18:08,cs.RO,1843,2016
how is your mood when writing sexist tweets? detecting the emotion type and intensity of emotion using natural language processing techniques,http://arxiv.org/pdf/1902.03089v1,28/01/2019 19:58,cs.SI,1854,2019
"multimodal intelligence: representation learning, information fusion, and applications",http://arxiv.org/pdf/1911.03977v3,10/11/2019 18:58,cs.AI,1855,2019
sentimate: learning to play chess through natural language processing,http://arxiv.org/pdf/1907.08321v3,19/07/2019 00:48,cs.LG,1856,2019
efficiently computing edit distance to dyck language,http://arxiv.org/pdf/1311.2557v2,11/11/2013 20:05,cs.DS,1862,2013
natural encoding of information through interacting impulses,http://arxiv.org/pdf/1701.04863v6,17/01/2017 20:49,physics.gen-ph,1895,2017
quantized detector networks: a review of recent developments,http://arxiv.org/pdf/0709.4198v1,26/09/2007 16:52,quant-ph,1903,2007
rookie: a unique approach for exploring news archives,http://arxiv.org/pdf/1708.01944v1,06/08/2017 23:20,cs.HC,1907,2017
persistence pays off: paying attention to what the lstm gating mechanism persists,http://arxiv.org/pdf/1810.04437v1,10/10/2018 10:48,cs.LG,1919,2018
legal document retrieval using document vector embeddings and deep learning,http://arxiv.org/pdf/1805.10685v1,27/05/2018 21:55,cs.IR,1934,2018
ontology and formal semantics - integration overdue,http://arxiv.org/pdf/0712.1529v2,01/12/2007 14:27,cs.AI,1948,2007
elaborate lexicon extended language with a lot of conceptual information,http://arxiv.org/pdf/1601.01517v1,07/01/2016 12:44,cs.SE,1953,2016
explicit reasoning over end-to-end neural architectures for visual question answering,http://arxiv.org/pdf/1803.08896v1,23/03/2018 17:17,cs.CV,1960,2018
passage re-ranking with bert,http://arxiv.org/pdf/1901.04085v5,13/01/2019 23:27,cs.IR,1962,2019
light logics and higher-order processes,http://arxiv.org/pdf/1011.6431v1,30/11/2010 01:37,cs.LO,2026,2010
in-storage embedded accelerator for sparse pattern processing,http://arxiv.org/pdf/1611.03380v1,10/11/2016 16:21,cs.AR,2027,2016
depending on session-typed processes,http://arxiv.org/pdf/1801.08114v1,24/01/2018 18:30,cs.PL,2028,2018
proposing lt based search in pdm systems for better information retrieval,http://arxiv.org/pdf/1102.1803v1,09/02/2011 08:16,cs.IR,2054,2011
general game management agent,http://arxiv.org/pdf/0903.0353v1,02/03/2009 18:48,cs.GT,2072,2009
reversible communicating processes,http://arxiv.org/pdf/1602.03594v1,11/02/2016 01:20,cs.PL,2079,2016
dawt: densely annotated wikipedia texts across multiple languages,http://arxiv.org/pdf/1703.00948v1,02/03/2017 20:55,cs.IR,2085,2017
recurrent neural networks as weighted language recognizers,http://arxiv.org/pdf/1711.05408v2,15/11/2017 04:54,cs.FL,2087,2017
mixout: effective regularization to finetune large-scale pretrained language models,http://arxiv.org/pdf/1909.11299v2,25/09/2019 07:04,cs.LG,2098,2019
reducing transformer depth on demand with structured dropout,http://arxiv.org/pdf/1909.11556v1,25/09/2019 16:35,cs.LG,2099,2019
neural machine translation inspired binary code similarity comparison beyond function pairs,http://arxiv.org/pdf/1808.04706v2,08/08/2018 23:26,cs.SE,2268,2018
speaker-follower models for vision-and-language navigation,http://arxiv.org/pdf/1806.02724v2,07/06/2018 16:15,cs.CV,2270,2018
beyond the chinese restaurant and pitman-yor processes: statistical models with double power-law behavior,http://arxiv.org/pdf/1902.04714v2,13/02/2019 02:34,stat.ML,2286,2019
precise but natural specification for robot tasks,http://arxiv.org/pdf/1803.02238v2,06/03/2018 15:07,cs.RO,2288,2018
formal consistency checking over specifications in natural languages,http://arxiv.org/pdf/1405.5003v2,20/05/2014 10:12,cs.SE,2291,2014
flowsense: a natural language interface for visual data exploration within a dataflow system,http://arxiv.org/pdf/1908.00681v2,02/08/2019 03:19,cs.HC,2292,2019
dynamic multimodal instance segmentation guided by natural language queries,http://arxiv.org/pdf/1807.02257v2,06/07/2018 06:21,cs.CV,2297,2018
simplification and integration in computing and cognition: the sp theory and the multiple alignment concept,http://arxiv.org/pdf/1212.0229v1,02/12/2012 18:06,cs.AI,2335,2012
learning convolutional text representations for visual question answering,http://arxiv.org/pdf/1705.06824v2,18/05/2017 23:51,cs.LG,2336,2017
optimisation using natural language processing: personalized tour recommendation for museums,http://arxiv.org/pdf/1501.01252v1,06/01/2015 17:58,cs.AI,2348,2015
"visual question answering: datasets, algorithms, and future challenges",http://arxiv.org/pdf/1610.01465v4,05/10/2016 15:58,cs.CV,2354,2016
bidirectional lstm-crf for clinical concept extraction,http://arxiv.org/pdf/1611.08373v1,25/11/2016 08:11,stat.ML,2357,2016
transfer learning between related tasks using expected label proportions,http://arxiv.org/pdf/1909.00430v1,01/09/2019 18:11,cs.LG,2364,2019
injecting hierarchy with u-net transformers,http://arxiv.org/pdf/1910.10488v2,16/10/2019 16:48,cs.LG,2367,2019
constructing financial sentimental factors in chinese market using natural language processing,http://arxiv.org/pdf/1809.08390v1,22/09/2018 07:35,q-fin.CP,2378,2018
word2vec applied to recommendation: hyperparameters matter,http://arxiv.org/pdf/1804.04212v3,11/04/2018 21:37,cs.IR,2385,2018
a literature study of embeddings on source code,http://arxiv.org/pdf/1904.03061v1,05/04/2019 14:37,cs.LG,2387,2019
casting light on invisible cities: computationally engaging with literary criticism,http://arxiv.org/pdf/1904.08386v1,17/04/2019 18:37,cs.LG,2388,2019
two-stage federated phenotyping and patient representation learning,http://arxiv.org/pdf/1908.05596v1,14/08/2019 15:06,cs.IR,2391,2019
a deep neural information fusion architecture for textual network embeddings,http://arxiv.org/pdf/1908.11057v2,29/08/2019 06:19,cs.SI,2394,2019
ain't nobody got time for coding: structure-aware program synthesis from natural language,http://arxiv.org/pdf/1810.09717v2,23/10/2018 09:29,cs.LG,2407,2018
model checking stochastic branching processes,http://arxiv.org/pdf/1206.1317v1,06/06/2012 20:51,cs.LO,2513,2012
combining representation learning with logic for language processing,http://arxiv.org/pdf/1712.09687v1,27/12/2017 21:09,cs.NE,2522,2017
cyclical annealing schedule: a simple approach to mitigating kl vanishing,http://arxiv.org/pdf/1903.10145v3,25/03/2019 06:28,cs.LG,2523,2019
factorial hidden markov models for learning representations of natural language,http://arxiv.org/pdf/1312.6168v3,20/12/2013 22:44,cs.LG,2526,2013
opinion mining in hindi language: a survey,http://arxiv.org/pdf/1404.4935v1,19/04/2014 09:14,cs.IR,2580,2014
digital humanities readiness assessment framework: dhuraf,http://arxiv.org/pdf/1902.06532v2,18/02/2019 11:54,cs.CY,2581,2019
classifying process instances using recurrent neural networks,http://arxiv.org/pdf/1809.05896v1,16/09/2018 16:33,cs.LG,2617,2018
"a common evaluation setting for just.ask, open ephyra and aranea qa systems",http://arxiv.org/pdf/1205.1779v1,08/05/2012 20:19,cs.IR,2620,2012
a cross-architecture instruction embedding model for natural language processing-inspired binary code analysis,http://arxiv.org/pdf/1812.09652v1,23/12/2018 03:44,cs.CR,2626,2018
a modeling and simulation language for biological cells with coupled mechanical and chemical processes,http://arxiv.org/pdf/1701.00317v5,02/01/2017 05:32,cs.CE,2629,2017
neural code comprehension: a learnable representation of code semantics,http://arxiv.org/pdf/1806.07336v3,19/06/2018 17:43,cs.LG,2630,2018
classical proofs as parallel programs,http://arxiv.org/pdf/1809.03094v1,10/09/2018 03:30,cs.LO,2641,2018
localizing moments in video with temporal language,http://arxiv.org/pdf/1809.01337v1,05/09/2018 06:58,cs.CV,2642,2018
the implementation of a deep recurrent neural network language model on a xilinx fpga,http://arxiv.org/pdf/1710.10296v3,26/10/2017 08:34,cs.NE,2644,2017
automatic case acquisition from texts for process-oriented case-based reasoning,http://arxiv.org/pdf/1304.3879v1,14/04/2013 06:52,cs.AI,2656,2013
bag-of-words method applied to accelerometer measurements for the purpose of classification and energy estimation,http://arxiv.org/pdf/1704.01574v2,05/04/2017 19:21,cs.LG,2662,2017
verifying text summaries of relational data sets,http://arxiv.org/pdf/1804.07686v2,20/04/2018 16:46,cs.DB,2663,2018
info-computationalism and philosophical aspects of research in information sciences,http://arxiv.org/pdf/1207.1032v1,03/07/2012 06:54,cs.GL,2665,2012
the language of dialogue is complex,http://arxiv.org/pdf/1906.02057v1,05/06/2019 15:51,cs.CY,2677,2019
"total recall, language processing, and software engineering",http://arxiv.org/pdf/1809.00039v1,31/08/2018 20:37,cs.SE,2679,2018
transforming business rules into natural language text,http://arxiv.org/pdf/cs/0501093v1,31/01/2005 07:59,cs.AI,2696,2005
causality principle,http://arxiv.org/pdf/physics/0104046v1,16/04/2001 09:29,physics.gen-ph,2697,2001
guerra's interpolation using derrida-ruelle cascades,http://arxiv.org/pdf/0708.3641v2,27/08/2007 17:42,math.PR,2698,2007
of priors and prejudice,http://arxiv.org/pdf/1205.1946v1,09/05/2012 12:52,q-bio.PE,2699,2012
emotion detection from text,http://arxiv.org/pdf/1205.4944v1,22/05/2012 16:28,cs.HC,2700,2012
relational models,http://arxiv.org/pdf/1609.03145v1,11/09/2016 11:14,cs.AI,2701,2016
predicting readmission risk from doctors' notes,http://arxiv.org/pdf/1711.10663v2,29/11/2017 03:32,stat.ML,2702,2017
principles of design and software development models of ontological-driven computer systems,http://arxiv.org/pdf/1802.06829v1,13/02/2018 10:20,cs.AI,2703,2018
what is applied category theory?,http://arxiv.org/pdf/1809.05923v2,16/09/2018 19:13,math.CT,2704,2018
gibbs sampling in factorized continuous-time markov processes,http://arxiv.org/pdf/1206.3251v1,13/06/2012 16:11,cs.AI,2711,2012
ogden's lemma for regular tree languages,http://arxiv.org/pdf/0810.4249v1,23/10/2008 20:43,cs.CC,2713,2008
learning to play guess who? and inventing a grounded language as a consequence,http://arxiv.org/pdf/1611.03218v4,10/11/2016 08:44,cs.AI,2714,2016
